,annee,code,nom,conso,dept
622239,2018,12044,camares,4.109,12
622240,2018,84029,camaret-sur-aigues,6.872,84
622264,2018,62200,cambrin,5.344,62
622269,2018,19034,camps-saint-mathurin-leobazel,4.995,19
622273,2018,40063,candresse,7.03,40
623371,2018,30014,arpaillargues-et-aureillac,7.781,30
623466,2018,67011,artolsheim,6.306,67
624215,2019,80798,villers-bocage,5.794,80
624686,2019,77521,villiers-sur-morin,7.146,77
624691,2019,62861,vimy,5.21,62
624819,2019,08487,vireux-wallerand,6.036,8
624889,2019,45346,vitry-aux-loges,8.089,45
624974,2018,74041,bonnevaux,5.748,74
625629,2018,08076,boulzicourt,5.046,8
625631,2018,52060,bourbonne-les-bains,4.014,52
625867,2018,51075,bourgogne-fresne,7.917,51
625931,2018,83021,bras,6.933,83
625944,2018,38057,bresson,6.103,38
626079,2019,62003,acheville,6.161,62
626128,2019,60005,acy-en-multien,8.394,60
626210,2019,10003,aix-villemaur-pâlis,5.231,10
626541,2019,82002,albias,7.163,82
626636,2019,19005,allassac,5.493,19
626643,2019,59005,allennes-les-marais,5.137,59
626718,2019,57017,amanvillers,4.808,57
626943,2019,26008,ancône,6.6,26
626944,2019,07009,andance,5.041,7
627407,2019,95303,le heaulme,8.997,95
627722,2019,02558,le nouvion-en-thiérache,4.606,2
627849,2019,24329,le pizou,5.608,24
628017,2019,07181,le pouzin,5.073,7
628183,2019,88487,le val-d'ajol,4.839,88
628232,2019,73015,les allues,4.088,73
628250,2019,08040,les ayvelles,4.455,8
628251,2019,81055,les cammazes,4.97,81
628513,2019,26353,les tourrettes,6.891,26
628582,2019,64339,lestelle-bétharram,5.054,64
628602,2018,50236,haye,5.664,50
628686,2018,67192,herbsheim,7.052,67
628748,2018,62443,hersin-coupigny,4.225,62
628750,2018,57321,hesse,5.408,57
628906,2018,88247,igney,4.721,88
628954,2018,57345,inglange,9.324,57
629307,2018,59322,iwuy,5.235,59
629386,2018,30135,jonquieres-saint-vincent,6.835,30
629387,2018,17197,jonzac,5.264,17
629389,2018,77238,jouarre,7.04,77
629444,2018,60327,jouy-sous-thelle,7.69,60
629445,2018,27358,jouy-sur-eure,7.487,27
629447,2018,65235,juillan,6.432,65
629465,2018,61211,juvigny val d'andaine,5.36,61
629505,2018,57360,kerbach,5.001,57
629574,2018,31249,labastide-beauvoir,7.421,31
629623,2018,12120,laissac-severac l'eglise,4.902,12
629624,2018,25323,laissey,4.321,25
629664,2018,80463,lamotte-warfusee,7.449,80
629669,2018,29101,landeda,5.758,29
629686,2018,53125,landivy,5.578,53
629688,2018,54295,landres,6.183,54
629703,2018,30138,langlade,8.319,30
629704,2018,33226,langoiran,5.724,33
629719,2018,29113,lanmeur,5.976,29
629720,2018,29117,lannilis,5.584,29
629791,2018,11198,laure-minervois,5.86,11
629929,2018,70227,faucogney-et-la-mer,3.839,70
629933,2018,38162,faverges-de-la-tour,6.959,38
629939,2018,70228,faverney,4.949,70
629940,2018,41080,faverolles-sur-cher,6.765,41
629953,2018,01159,feillens,5.838,1
629954,2018,68088,feldkirch,5.51,68
629991,2018,77180,ferolles-attilly,8.137,77
630023,2018,82062,finhan,7.04,82
630043,2018,54196,flavigny-sur-moselle,5.879,54
630044,2018,68093,flaxlanden,5.977,68
630113,2018,80318,flixecourt,4.786,80
630198,2018,57222,folkling,6.477,57
630272,2018,91240,fontaine-la-riviere,6.909,91
630415,2018,14277,fontenay-le-marmion,6.259,14
630417,2018,91243,fontenay-les-briis,7.424,91
630501,2018,45148,fontenay-sur-loing,6.774,45
630567,2018,56060,fougerets,5.233,56
630723,2018,95256,frepillon,5.992,95
630775,2018,51262,frignicourt,5.07,51
630804,2018,61181,gace,5.352,61
631063,2018,83064,gareoult,7.947,83
631140,2018,31215,gaure,8.666,31
631152,2018,25265,geneuille,6.426,25
631153,2018,42225,genilac,5.999,42
631154,2018,26139,genissieux,7.153,26
631158,2018,25267,gennes,6.169,25
631360,2018,33187,gironde-sur-dropt,5.13,33
631397,2018,59261,glageon,4.328,59
631457,2018,76307,gonneville-la-mallet,6.787,76
631498,2018,31228,gragnague,7.944,31
631499,2018,46128,gramat,5.206,46
631746,2018,84053,grillon,7.051,84
631765,2018,28188,gue-de-longroi,7.87,28
631796,2018,68115,guewenheim,6.044,68
631898,2018,62401,haisnes,4.185,62
631907,2018,57288,ham-sous-varsberg,4.729,57
632422,2018,44029,divatte-sur-loire,6.642,44
632478,2018,25201,dommartin,5.826,25
632549,2018,76219,doudeville,6.1,76
632691,2018,80256,dreuil-les-amiens,4.857,80
632716,2018,43087,dunieres,4.176,43
632844,2018,70207,echenoz-la-meline,4.261,70
632984,2018,90037,eloie,6.56,90
633022,2018,59196,ennetieres-en-weppes,7.648,59
633033,2018,38155,entre-deux-guiers,5.265,38
633285,2018,11129,esperaza,3.889,11
633307,2018,38157,estrablin,7.466,38
633346,2018,76253,etoutteville,7.878,76
633370,2018,83053,evenos,7.529,83
633818,2018,90028,courtelevant,6.688,90
633831,2018,62252,couture,7.346,62
634165,2018,60180,crillon,6.611,60
634167,2018,59162,crochte,7.431,59
634250,2018,71157,cuiseaux,4.878,71
634264,2018,54151,cutry,5.423,54
634306,2018,45122,dampierre-en-burly,8.115,45
634307,2018,70198,dampierre-sur-salon,5.426,70
634319,2018,88124,darney,3.957,88
634414,2018,14221,demouville,5.314,14
634477,2018,88132,deyvillers,5.302,88
634507,2018,26114,dieulefit,4.872,26
635417,2018,85070,coex,5.986,85
635793,2018,72090,connerre,5.441,72
635960,2018,13118,coudoux,8.103,13
636059,2018,77088,chapelle-la-reine,7.459,77
636060,2018,77093,chapelle-moutils,7.096,77
636222,2018,02165,charmes,5.141,2
636368,2018,26083,chateauneuf-de-galaure,5.547,26
636460,2018,18059,chatelet,5.088,18
636673,2018,60143,chaumont-en-vexin,5.695,60
636787,2018,74068,chene-en-semine,5.695,74
636806,2018,77109,chenoise,6.997,77
636950,2018,91159,chevannes,7.334,91
637020,2018,02187,chierry,5.005,2
637186,2018,35080,cintre,5.538,35
637252,2018,23105,lavaveix-les-mines,3.576,23
637274,2018,02374,lehaucourt,5.462,2
637279,2018,07140,lemps,6.631,7
637294,2018,09161,leran,4.955,9
637485,2018,30147,lezan,6.428,30
638304,2018,29130,locmaria-plouzane,6.257,29
638338,2018,32213,lombez,6.014,32
638347,2018,52292,longeau-percey,6.035,52
638349,2018,62524,longfosse,5.786,62
638379,2018,77260,longueville,6.07,77
638440,2018,59358,looberghe,6.834,59
638442,2018,29139,loperec,6.089,29
638599,2018,45188,loury,6.851,45
638622,2018,14383,louvigny,4.602,14
639799,2019,17232,meursac,6.469,17
639849,2019,07157,meysse,6.919,7
639949,2019,31345,miremont,6.829,31
639966,2019,57468,mittelbronn,5.69,57
639981,2019,78410,moisson,8.852,78
640000,2019,25382,moncey,6.413,25
640001,2019,31349,mondavezan,6.954,31
640024,2019,74185,monnetier-mornex,6.612,74
640081,2019,62589,mont-saint-éloi,6.829,62
640111,2019,39365,mont-sous-vaudrey,5.491,39
640178,2019,83081,montauroux,8.433,83
640179,2019,64400,montaut,5.276,64
640184,2019,12148,montbazens,4.686,12
640185,2019,37154,montbazon,6.18,37
640186,2019,31364,montberon,6.988,31
640295,2019,31375,montesquieu-volvestre,5.569,31
640312,2019,25395,montfaucon,6.701,25
640443,2019,60420,montjavoult,7.6,60
640997,2018,01350,saint-etienne-du-bois,6.723,1
641128,2018,89346,saint-georges-sur-baulche,5.49,89
641192,2018,42230,saint-germain-laval,5.193,42
641253,2018,02680,saint-gobain,4.938,2
641554,2018,07245,saint-jean-de-muzols,5.393,7
641562,2018,76594,saint-jean-du-cardonnay,8.245,76
641613,2018,30274,saint-julien-les-rosiers,6.406,30
641622,2018,38409,saint-just-de-claix,6.199,38
641638,2018,74244,saint-laurent,6.649,74
641710,2018,88423,saint-leonard,5.065,88
641711,2018,62755,saint-leonard,4.338,62
641746,2018,14609,saint-loup-hors,8.027,14
641830,2018,30281,saint-mamert-du-gard,6.964,30
641899,2018,45290,saint-martin-d'abbat,7.068,45
641900,2018,51002,saint-martin-d'ablois,7.211,51
641901,2018,42257,saint-martin-d'estreaux,4.494,42
642174,2018,43211,saint-maurice-de-lignon,4.783,43
642199,2018,33448,saint-medard-d'eyrans,6.93,33
642200,2018,33447,saint-medard-de-guizieres,5.435,33
642223,2018,22319,saint-michel-en-greve,4.776,22
642224,2018,85255,saint-michel-en-l'herm,5.935,85
642317,2018,29256,saint-nic,3.783,29
642472,2018,40278,saint-paul-en-born,5.866,40
642537,2018,04195,saint-pons,4.975,4
642678,2018,33466,saint-quentin-de-baron,6.14,33
642680,2018,38450,saint-quentin-sur-isere,7.259,38
642748,2018,76644,saint-remy-boscrocourt,6.591,76
642757,2018,38451,saint-romain-de-jalionas,8.055,38
642798,2018,40282,saint-sever,5.609,40
642801,2018,17409,saint-sulpice-de-royan,6.93,17
642811,2018,01388,saint-trivier-de-courtes,5.677,1
642840,2018,17413,saint-vivien,6.861,17
642855,2018,76566,sainte-austreberthe,6.559,76
643008,2018,30305,salindres,5.258,30
643019,2018,83122,salles-sur-verdon,3.853,83
643058,2018,77441,samois-sur-seine,5.289,77
643381,2018,76663,sassetot-le-mauconduit,6.65,76
643671,2018,59502,rieux-en-cambresis,4.968,59
643714,2018,32344,riscle,4.695,32
643756,2018,25493,riviere-drugeon,5.925,25
643821,2018,56195,roche-bernard,4.189,56
643929,2018,78522,rochefort-en-yvelines,8.823,78
644122,2018,30356,rodilhan,6.344,30
644269,2018,59509,roost-warendin,4.93,59
644323,2018,06109,roquette-sur-var,7.383,6
644418,2018,14543,rots,7.871,14
644748,2018,77393,rozay-en-brie,5.548,77
644754,2018,44133,port-saint-pere,7.205,44
644760,2018,66147,porte-puymorens,3.039,66
644772,2018,14516,potigny,6.069,14
644773,2018,34210,pouget,6.482,34
644806,2018,46224,pradines,4.773,46
644854,2018,21506,premeaux-prissey,5.448,21
644855,2018,58218,premery,4.703,58
644857,2018,59470,premesques,6.769,59
644878,2018,59477,provin,4.498,59
645026,2018,50417,quettehou,5.599,50
645159,2018,52414,rachecourt-sur-marne,4.517,52
645160,2018,59488,raillencourt-sainte-olle,4.91,59
646180,2018,34198,perols,6.931,34
646469,2018,66138,peyrestortes,5.694,66
646487,2018,68257,pfetterhouse,5.456,68
646511,2018,87119,pierre-buffiere,5.382,87
646535,2018,60491,pierrefonds,6.855,60
646548,2018,54428,pierrepont,5.151,54
646600,2018,73200,planaise,6.456,73
646605,2018,35222,pleine-fougeres,5.983,35
646742,2018,29021,plouneour-brignogan-plages,4.316,29
647018,2018,27470,pont-saint-pierre,5.261,27
647207,2018,40231,port-de-lanne,6.775,40
647208,2018,86195,port-de-piles,6.075,86
647358,2018,25510,ruffey-le-chateau,7.121,25
647389,2018,11330,rustiques,6.914,11
647480,2018,38357,saint-andre-le-gaz,6.638,38
647555,2018,42204,saint-bonnet-le-chateau,4.951,42
647651,2018,46251,saint-cere,4.67,46
648012,2018,43177,saint-didier-en-velay,4.925,43
652293,2019,13084,la roque-d'anthéron,6.603,13
652299,2019,60559,la rue-saint-pierre,7.253,60
652418,2019,74284,la tour,6.347,74
652584,2019,80463,lamotte-warfusée,7.339,80
652602,2019,68174,landser,5.042,68
652699,2019,19107,larche,5.878,19
652706,2019,37124,larçay,6.945,37
652726,2019,68177,lautenbach,4.693,68
652802,2019,54305,lay-saint-christophe,6.884,54
652948,2019,06025,le broc,6.958,6
653234,2019,44062,le gâvre,6.096,44
653616,2018,29147,mellac,5.673,29
653898,2018,56130,merlevenez,6.435,56
653942,2018,51367,mesnil-sur-oger,6.24,51
654086,2018,38230,meyrie,6.929,38
654132,2018,90069,mezire,5.359,90
654204,2018,64386,mirepeix,5.936,64
654236,2018,78410,moisson,8.209,78
654255,2018,83079,mole,7.619,83
654279,2018,38242,monestier-de-clermont,6.027,38
654434,2018,12148,montbazens,4.672,12
654573,2018,03183,montet,4.911,3
654612,2018,34169,montferrier-sur-lez,8.222,34
654651,2018,31381,montgiscard,6.954,31
654724,2018,17219,marennes,5.725,17
654823,2018,92047,marnes-la-coquette,5.56,92
654838,2018,59387,marquette-en-ostrevant,5.228,59
656033,2018,25418,nancray,6.155,25
657114,2018,40202,narrosse,6.607,40
657132,2018,74199,nernier,7.687,74
657133,2018,18160,nerondes,5.519,18
657134,2018,16244,nersac,5.342,16
657773,2018,25405,montperreux,5.881,25
657967,2018,27414,montreuil-l'argille,5.95,27
657968,2018,35195,montreuil-sur-ille,5.789,35
658105,2018,76452,montville,5.353,76
658119,2018,60429,morangles,7.404,60
658128,2018,56140,moreac,6.436,56
658158,2018,84083,mornas,7.353,84
658159,2018,25410,morre,6.158,25
658213,2018,14454,mouen,6.427,14
658249,2018,06086,moulinet,2.619,6
658842,2018,73186,notre-dame-de-bellecombe,2.521,73
658852,2018,13066,noves,7.201,13
658892,2018,67338,obenheim,6.308,67
658957,2018,74205,onnion,4.925,74
658969,2018,39397,orgelet,5.189,39
659156,2018,65340,orleix,6.18,65
659196,2018,86183,ormes,6.348,86
659255,2018,57529,ottange,5.134,57
659256,2018,21473,ouges,5.09,21
659257,2018,14487,ouilly-le-vicomte,6.173,14
659322,2018,38287,oyeu,7.321,38
659369,2018,42163,pacaudiere,5.514,42
659844,2018,01272,neuville-les-dames,6.321,1
661495,2018,77266,machault,6.898,77
661499,2018,74158,machilly,7.389,74
661570,2018,58152,magny-cours,6.011,58
661585,2018,13052,maillane,7.218,13
661792,2018,76403,malleville-les-gres,7.152,76
662120,2018,69125,marcilly-d'azergues,7.208,69
665440,2019,59390,masny,4.18,59
665441,2019,19129,masseret,5.325,19
665543,2019,65304,maubourguet,4.775,65
665578,2019,79170,mauzé-sur-le-mignon,6.394,79
665885,2019,57460,merten,4.767,57
665938,2019,83064,garéoult,7.853,83
666071,2019,56063,gestel,5.576,56
666181,2019,76302,goderville,5.243,76
666246,2019,62376,gonnehem,6.585,62
666247,2019,14306,gonneville-en-auge,8.067,14
666249,2019,44064,gorges,5.649,44
666279,2019,76313,gouy,7.811,76
666335,2019,26379,granges-les-beaumont,5.653,26
666394,2019,57256,gravelotte,6.852,57
666482,2019,76325,grémonville,7.485,76
666483,2019,04094,gréoux-les-bains,4.438,4
666539,2019,35176,guipry-messac,5.884,35
666640,2019,33185,génissac,7.136,33
666676,2019,54253,hatrize,6.752,54
666683,2019,57714,haute-vigneulles,6.643,57
666696,2019,76349,hautot-sur-mer,5.794,76
666715,2019,08222,haybes,4.172,8
666785,2019,60313,hermes,7.127,60
666786,2019,18110,herry,5.73,18
666788,2019,62443,hersin-coupigny,4.164,62
666796,2019,67196,hilsenheim,5.231,67
666810,2019,33202,hostens,7.142,33
666842,2019,03128,huriel,5.314,3
666956,2019,95308,hérouville-en-vexin,9.358,95
666969,2019,88247,igney,4.831,88
667275,2019,77342,obsonville,7.228,77
667276,2019,68247,oderen,4.362,68
667604,2019,94055,ormesson-sur-marne,6.294,94
667664,2019,59452,ostricourt,4.536,59
667669,2019,41171,oucques la nouvelle,5.881,41
667670,2019,14487,ouilly-le-vicomte,6.08,14
667732,2019,64439,ousse,6.411,64
667736,2019,45244,ouzouer-sur-loire,8.979,45
667738,2019,25442,oye-et-pallet,5.792,25
667841,2019,66133,palau-del-vidre,5.883,66
667981,2019,72228,parcé-sur-sarthe,6.935,72
669212,2019,64416,navarrenx,5.037,64
669231,2019,95445,nerville-la-forêt,8.46,95
669245,2019,57499,neufgrange,5.399,57
669517,2019,02549,neuville-saint-amand,5.808,2
670818,2019,77339,noisy-sur-école,9.845,77
670826,2019,73186,notre-dame-de-bellecombe,2.596,73
670834,2019,57514,nousseviller-saint-nabor,7.893,57
671836,2019,45248,patay,6.178,45
672008,2019,11279,pennautier,6.33,11
677506,2019,27414,montreuil-l'argillé,6.157,27
677633,2019,53161,montsûrs,5.888,53
677794,2019,41154,morée,5.6,41
677830,2019,06086,moulinet,2.825,6
677879,2019,41155,muides-sur-loire,7.983,41
678043,2019,72213,mulsanne,4.882,72
678068,2019,34178,murviel-lès-béziers,6.48,34
678070,2019,67311,muttersholtz,6.074,67
678436,2019,83087,nans-les-pins,7.884,83
678548,2018,21657,varois-et-chaignot,5.729,21
678551,2018,55533,vaucouleurs,5.517,55
678646,2018,13111,vauvenargues,8.525,13
678661,2018,33539,vayres,6.294,33
678720,2018,85300,venansault,7.802,85
678899,2018,45333,vennecy,7.283,45
678917,2018,42327,verin,7.04,42
678946,2018,87201,verneuil-sur-vienne,6.946,87
679449,2018,95660,villaines-sous-bois,7.855,95
679620,2018,11426,villegly,6.721,11
680184,2018,78620,toussus-le-noble,6.9,78
680297,2018,28394,treon,5.837,28
680303,2018,22376,treve,5.841,22
680319,2018,45329,trigueres,5.907,45
680550,2018,95625,us,6.875,95
680555,2018,09322,ustou,2.237,9
680561,2018,02758,vailly-sur-aisne,4.917,2
680586,2018,73290,val-cenis,3.711,73
680796,2018,61497,valframbert,6.734,61
680880,2018,69254,valsonne,5.737,69
681084,2018,29274,scaer,4.605,29
681201,2018,21599,selongey,4.86,21
681204,2018,45308,semoy,6.173,45
681577,2018,60619,silly-le-long,7.416,60
681644,2018,77455,soignolles-en-brie,7.606,77
681794,2018,06137,speracedes,9.592,6
681850,2018,67481,stotzheim,5.675,67
682179,2018,54514,tellancourt,5.513,54
682182,2018,43244,tence,3.831,43
682222,2018,14685,thaon,6.952,14
682294,2018,60635,thiverny,4.039,60
682296,2018,24551,thiviers,4.432,24
682417,2018,60678,villeneuve-les-sablons,7.493,60
682608,2018,70561,villersexel,4.132,70
683044,2018,78681,villiers-le-mahieu,9.528,78
683059,2018,77521,villiers-sur-morin,7.3,77
683064,2018,62861,vimy,5.207,62
683440,2018,21710,vitteaux,5.153,21
683514,2018,38566,vourey,7.667,38
683673,2018,27643,tillieres-sur-avre,4.729,27
683674,2018,62817,tilloy-les-mofflaines,4.316,62
684855,2018,59659,wignehies,4.49,59
684894,2018,80827,woincourt,4.23,80
684970,2018,68386,zimmersheim,7.276,68
684971,2018,59668,zuydcoote,4.569,59
685076,2019,33448,saint-médard-d'eyrans,6.801,33
685181,2019,44185,saint-nicolas-de-redon,4.93,44
685350,2019,10358,saint-parres-lès-vaudes,6.405,10
685351,2019,72308,saint-paterne - le chevain,6.49,72
685370,2019,13099,saint-paul-lès-durance,6.27,13
685372,2019,85262,saint-philbert-de-bouaine,6.115,85
685378,2019,33463,saint-pierre-d'aurillac,5.179,33
685520,2019,38448,saint-prim,7.801,38
685527,2019,58261,saint-père,6.725,58
685578,2019,38450,saint-quentin-sur-isère,7.238,38
685580,2019,01384,saint-rambert-en-bugey,4.815,1
685673,2019,50551,saint-sauveur-le-vicomte,5.665,50
685675,2019,74253,saint-sixt,7.941,74
685680,2019,31517,saint-sulpice-sur-lèze,5.535,31
685681,2019,14659,saint-sylvain,7.056,14
686103,2019,07231,saint-étienne-de-fontbellon,5.748,7
686319,2019,69172,salles-arbuissonnas-en-beaujolai,7.176,69
686348,2019,32410,samatan,6.106,32
686802,2019,62785,savy-berlette,6.354,62
686902,2019,16366,segonzac,5.981,16
686978,2019,78591,septeuil,7.013,78
686984,2019,38484,serpaize,6.684,38
687268,2019,37250,sorigny,6.685,37
687309,2019,68317,soultzeren,4.661,68
687323,2019,06137,spéracèdes,8.981,6
687325,2019,68321,staffelfelden,4.866,68
687387,2019,55502,stenay,3.959,55
687645,2019,25452,pierrefontaine-lès-blamont,6.712,25
687663,2019,60494,plailly,6.507,60
687722,2019,13076,plan-d'orgon,7.322,13
687779,2019,35223,plélan-le-grand,5.993,35
688046,2019,34207,pomérols,5.469,34
688081,2019,39435,pont-de-poitte,4.943,39
688107,2019,64453,pontacq,5.528,64
688258,2019,50412,port-bail-sur-mer,5.036,50
688274,2019,40231,port-de-lanne,6.839,40
688337,2019,58218,prémery,4.864,58
688361,2019,95510,puiseux-pontoise,8.136,95
688526,2019,27458,pîtres,5.567,27
688732,2019,68265,rantzwiller,7.226,68
689200,2019,62054,audinghen,5.097,62
689450,2019,62060,auxi-le-château,4.317,62
689465,2019,59035,avesnelles,4.39,59
689790,2019,35009,baguer-morvan,5.741,35
689895,2019,85011,barbâtre,3.745,85
689906,2019,65481,barèges,2.509,65
689913,2019,57287,basse-ham,4.908,57
689914,2019,88037,basse-sur-le-rupt,5.252,88
690045,2019,37020,beaulieu-lès-loches,5.197,37
690046,2019,19019,beaulieu-sur-dordogne,4.627,19
690215,2019,21056,beire-le-châtel,5.542,21
690311,2019,11034,belvèze-du-razès,5.837,11
690317,2019,17041,benon,7.231,17
690353,2019,11037,berriac,5.468,11
690660,2019,77032,beton-bazoches,6.774,77
690734,2019,25060,bians-les-usiers,5.794,25
690794,2019,64126,bidos,4.607,64
690819,2019,38044,biol,6.715,38
690894,2019,77034,blandy,6.876,77
691021,2019,64133,boeil-bezing,5.913,64
691024,2019,45034,boigny-sur-bionne,6.251,45
691108,2019,77039,boissise-la-bertrand,7.822,77
691131,2019,78084,boissy-sans-avoir,8.899,78
691237,2019,26052,bonlieu-sur-roubion,7.844,26
691239,2019,38048,bonnefamille,7.292,38
691764,2019,62034,annequin,5.324,62
691792,2019,59013,anstaing,5.626,59
692115,2019,17015,arces,5.864,17
692151,2019,36005,ardentes,5.799,36
692152,2019,62038,ardres,5.346,62
692365,2019,87003,arnac-la-poste,5.247,87
692457,2019,56004,arzal,5.442,56
692647,2019,34001,abeilhan,6.774,34
692657,2019,03001,abrest,5.368,3
692785,2019,60007,agnetz,7.244,60
692786,2019,38003,agnin,7.749,38
692793,2019,47004,aiguillon,5.342,47
692795,2019,95008,aincourt,7.368,95
693272,2019,74007,amancy,7.245,74
693308,2019,56002,ambon,5.229,56
693505,2019,05004,ancelle,3.069,5
694000,2019,38095,chatte,6.078,38
694089,2019,79083,chef-boutonne,5.763,79
694348,2019,02187,chierry,4.972,2
694410,2019,39150,choisey,4.295,39
694600,2019,58062,château-chinon (ville),5.13,58
694606,2019,45083,château-renard,5.71,45
695248,2018,59002,abscon,4.353,59
695399,2018,60007,agnetz,7.168,60
695650,2018,38004,albenc,6.758,38
695739,2018,82002,albias,7.182,82
696162,2018,89005,ancy-le-franc,4.507,89
696173,2018,74009,andilly,7.629,74
696749,2019,85304,vouillé-les-marais,6.441,85
696760,2019,25634,vuillecin,5.984,25
696959,2019,90104,vézelois,5.877,90
696968,2019,80821,warlus,4.613,80
697101,2019,88530,xertigny,4.628,88
697263,2019,71187,écuisses,5.671,71
697288,2019,62290,écurie,5.537,62
697331,2019,90037,éloie,6.473,90
697530,2019,76239,épretot,7.54,76
697590,2019,27226,étrépagny,5.28,27
697616,2019,14257,évrecy,5.785,14
698039,2019,41226,saint-ouen,5.372,41
698179,2019,60591,saint-paul,7.714,60
